"No.","Time","Source","Destination","Protocol","Length","Info"
"4941","456.320597","192.168.2.22","52.123.190.173","TLSv1.2","104","Application Data"
"4942","456.398982","52.123.190.173","192.168.2.22","TLSv1.2","93","Application Data"
"4943","456.442377","192.168.2.22","52.123.190.173","TCP","54","1778  >  443 [ACK] Seq=601 Ack=469 Win=258 Len=0"
"4944","456.644373","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"4945","456.690013","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=527980 Ack=167198 Win=1374 Len=0"
"4946","456.749823","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"4947","457.153297","192.168.2.6","224.0.0.251","MDNS","103","Standard query 0x001b PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"4948","457.181057","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4949","457.227718","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=527980 Ack=167282 Win=1373 Len=0"
"4950","457.460440","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4951","457.512225","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=527980 Ack=167366 Win=1373 Len=0"
"4952","457.754795","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4953","457.801630","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=527980 Ack=167450 Win=1373 Len=0"
"4954","458.152238","104.18.32.47","192.168.2.22","TLSv1.2","130","Application Data"
"4955","458.200183","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=527980 Ack=167526 Win=1372 Len=0"
"4956","458.754128","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4957","458.767860","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"4958","458.857312","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=167610 Ack=528015 Win=210 Len=0"
"4959","459.425444","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"4960","459.474265","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=167718 Win=1372 Len=0"
"4961","459.600538","XiaomiCommun_f9:dc:68","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"4962","459.945558","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4963","459.991107","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=167802 Win=1371 Len=0"
"4964","460.139091","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"4965","460.184836","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=167894 Win=1371 Len=0"
"4966","460.392073","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"4967","460.436837","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=167986 Win=1371 Len=0"
"4968","460.798911","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4969","460.844645","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=168070 Win=1370 Len=0"
"4970","461.048868","104.18.32.47","192.168.2.22","TLSv1.2","170","Application Data"
"4971","461.094135","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528015 Ack=168186 Win=1370 Len=0"
"4972","461.308700","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4973","461.310370","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"4974","461.400392","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=168270 Ack=528050 Win=210 Len=0"
"4975","461.604407","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"4976","461.654508","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168354 Win=1369 Len=0"
"4977","461.757873","3.233.158.25","192.168.2.22","TLSv1.3","93","Application Data"
"4978","461.758273","192.168.2.22","3.233.158.25","TCP","54","2259  >  443 [FIN, ACK] Seq=5480 Ack=4601 Win=65536 Len=0"
"4979","461.759678","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"4980","461.847331","3.233.158.25","192.168.2.22","TLSv1.3","78","Application Data"
"4981","461.847434","192.168.2.22","3.233.158.25","TCP","54","2259  >  443 [RST, ACK] Seq=5481 Ack=4625 Win=0 Len=0"
"4982","461.848250","3.233.158.25","192.168.2.22","TCP","60","443  >  2259 [FIN, ACK] Seq=4625 Ack=5481 Win=40448 Len=0"
"4983","461.887909","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"4984","461.933449","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168454 Win=1369 Len=0"
"4985","462.365199","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"4986","462.411132","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168562 Win=1368 Len=0"
"4987","462.833109","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"4988","462.878032","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168654 Win=1368 Len=0"
"4989","463.273362","104.18.32.47","192.168.2.22","TLSv1.2","170","Application Data"
"4990","463.318723","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168770 Win=1368 Len=0"
"4991","463.328642","192.168.2.22","52.1.111.67","TCP","55","[TCP Keep-Alive] 2235  >  443 [ACK] Seq=41213 Ack=13355 Win=65536 Len=1"
"4992","463.418836","52.1.111.67","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2235 [ACK] Seq=13355 Ack=41214 Win=153344 Len=0 SLE=41213 SRE=41214"
"4993","463.613005","104.18.32.47","192.168.2.22","TLSv1.2","130","Application Data"
"4994","463.653133","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"4995","463.653209","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528050 Ack=168946 Win=1367 Len=0"
"4996","463.970545","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"4997","463.973114","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"4998","464.062504","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=169038 Ack=528085 Win=210 Len=0"
"4999","464.195662","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5000","464.242608","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169122 Win=1366 Len=0"
"5001","464.510076","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5002","464.555207","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169214 Win=1366 Len=0"
"5003","464.734800","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5004","464.781826","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169314 Win=1365 Len=0"
"5005","464.991762","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5006","465.037039","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169422 Win=1365 Len=0"
"5007","465.066022","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5008","465.131759","186.233.185.147","192.168.2.22","TCP","60","[TCP Keep-Alive] 443  >  1726 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"5009","465.131811","192.168.2.22","186.233.185.147","TCP","54","[TCP Keep-Alive ACK] 1726  >  443 [ACK] Seq=2 Ack=1 Win=260 Len=0"
"5010","465.132749","186.233.185.147","192.168.2.22","TCP","66","[TCP Dup ACK 138#14] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5011","465.266807","104.18.32.47","192.168.2.22","TLSv1.2","170","Application Data"
"5012","465.311836","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169538 Win=1365 Len=0"
"5013","465.524469","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5014","465.571354","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169630 Win=1364 Len=0"
"5015","465.830987","192.168.2.1","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"5016","465.852088","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5017","465.901639","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169730 Win=1364 Len=0"
"5018","466.148232","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5019","466.193463","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528085 Ack=169830 Win=1363 Len=0"
"5020","466.507109","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5021","466.509355","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5022","466.598211","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=169930 Ack=528120 Win=210 Len=0"
"5023","466.770334","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5024","466.990803","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.22? Tell 192.168.2.1"
"5025","466.990834","HewlettPacka_22:6f:da","TpLinkPte_5d:b9:28","ARP","42","192.168.2.22 is at 70:5a:0f:22:6f:da"
"5026","467.021230","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5027","467.066601","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170030 Win=1363 Len=0"
"5028","467.437310","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5029","467.482429","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170138 Win=1362 Len=0"
"5030","467.674917","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5031","467.719956","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170222 Win=1362 Len=0"
"5032","467.742878","e6:fa:c4:5d:b9:28","IEEE-1905.1-Control","ieee1905","60","Topology discovery"
"5033","467.742878","e6:fa:c4:5d:b9:28","LLDP_Multicast","LLDP","60","MA/e6:fa:c4:5d:b9:28 MA/e4:fa:c4:5d:b9:28 180 "
"5034","468.019026","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5035","468.067648","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170330 Win=1361 Len=0"
"5036","468.364564","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5037","468.411156","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170422 Win=1361 Len=0"
"5038","468.763783","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5039","468.808900","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528120 Ack=170522 Win=1361 Len=0"
"5040","469.059557","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5041","469.063799","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5042","469.152815","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=170622 Ack=528155 Win=210 Len=0"
"5043","469.340846","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5044","469.385012","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=170730 Win=1360 Len=0"
"5045","469.511879","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2263  >  443 [ACK] Seq=3518 Ack=1151 Win=65024 Len=1"
"5046","469.515482","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2263 [ACK] Seq=1151 Ack=3519 Win=267008 Len=0 SLE=3518 SRE=3519"
"5047","469.575024","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2149  >  443 [ACK] Seq=950 Ack=200 Win=258 Len=1"
"5048","469.579518","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2149 [ACK] Seq=200 Ack=951 Win=1040 Len=0 SLE=950 SRE=951"
"5049","469.728932","104.18.32.47","192.168.2.22","TLSv1.2","202","Application Data"
"5050","469.772953","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=170878 Win=1359 Len=0"
"5051","469.883063","192.168.2.22","57.144.115.32","TLSv1.2","123","Application Data"
"5052","469.887128","57.144.115.32","192.168.2.22","TCP","60","443  >  2198 [ACK] Seq=170820 Ack=64422 Win=2995 Len=0"
"5053","469.968500","57.144.115.32","192.168.2.22","TLSv1.2","125","Application Data"
"5054","470.020579","192.168.2.22","57.144.115.32","TCP","54","2198  >  443 [ACK] Seq=64422 Ack=170891 Win=257 Len=0"
"5055","470.021543","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5056","470.067607","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=170978 Win=1359 Len=0"
"5057","470.570192","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5058","470.613635","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=171070 Win=1359 Len=0"
"5059","470.899728","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5060","470.944281","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=171162 Win=1358 Len=0"
"5061","471.183636","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5062","471.228509","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=171270 Win=1358 Len=0"
"5063","471.473921","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5064","471.520457","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528155 Ack=171378 Win=1357 Len=0"
"5065","471.779871","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5066","471.894538","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5067","471.896457","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5068","471.985962","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=171470 Ack=528190 Win=210 Len=0"
"5069","472.303066","104.18.32.47","192.168.2.22","TLSv1.2","178","Application Data"
"5070","472.349288","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=171594 Win=1357 Len=0"
"5071","472.555630","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5072","472.599734","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=171678 Win=1356 Len=0"
"5073","473.008954","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5074","473.052669","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=171786 Win=1356 Len=0"
"5075","473.315602","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5076","473.360233","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=171878 Win=1355 Len=0"
"5077","473.649881","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5078","473.693999","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=171962 Win=1355 Len=0"
"5079","474.043868","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5080","474.091969","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528190 Ack=172046 Win=1355 Len=0"
"5081","474.431708","104.18.32.47","192.168.2.22","TLSv1.2","194","Application Data"
"5082","474.433726","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5083","474.522233","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172186 Ack=528225 Win=210 Len=0"
"5084","474.590540","192.168.2.22","10.3.0.20","TCP","66","2272  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5085","474.738389","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5086","474.781786","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528225 Ack=172286 Win=1354 Len=0"
"5087","474.935054","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x001c PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5088","475.052925","104.18.32.47","192.168.2.22","TLSv1.2","186","Application Data"
"5089","475.099483","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528225 Ack=172418 Win=1353 Len=0"
"5090","475.133182","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5091","475.199823","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5092","475.200632","192.168.2.1","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"5093","475.531817","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5094","475.576325","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=528225 Ack=172526 Win=1353 Len=0"
"5095","475.809437","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=528225 Ack=172526 Win=1353 Len=1400 [TCP PDU reassembled in 5099]"
"5096","475.809437","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=529625 Ack=172526 Win=1353 Len=1400 [TCP PDU reassembled in 5099]"
"5097","475.809437","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=531025 Ack=172526 Win=1353 Len=1400 [TCP PDU reassembled in 5099]"
"5098","475.809437","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=532425 Ack=172526 Win=1353 Len=1400 [TCP PDU reassembled in 5099]"
"5099","475.809437","192.168.2.22","104.18.32.47","TLSv1.2","277","Application Data"
"5100","475.809780","192.168.2.22","104.18.32.47","TLSv1.2","385","Application Data"
"5101","475.898818","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172526 Ack=529625 Win=210 Len=0"
"5102","475.899628","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172526 Ack=531025 Win=211 Len=0"
"5103","475.899628","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172526 Ack=532425 Win=211 Len=0"
"5104","475.899628","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172526 Ack=534048 Win=212 Len=0"
"5105","475.899628","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=172526 Ack=534379 Win=212 Len=0"
"5106","475.935829","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x001d PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5107","476.006104","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5108","476.024844","104.18.32.47","192.168.2.22","TLSv1.2","342","Application Data"
"5109","476.024844","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"5110","476.024844","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"5111","476.024931","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534379 Ack=173000 Win=1351 Len=0"
"5112","476.404475","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5113","476.450063","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534379 Ack=173100 Win=1351 Len=0"
"5114","476.521142","192.168.2.22","92.122.157.106","TCP","55","[TCP Keep-Alive] 2264  >  443 [ACK] Seq=2732 Ack=974 Win=65280 Len=1"
"5115","476.525136","92.122.157.106","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2264 [ACK] Seq=974 Ack=2733 Win=64128 Len=0 SLE=2732 SRE=2733"
"5116","476.789416","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5117","476.804280","104.18.32.47","192.168.2.22","TLSv1.2","178","Application Data"
"5118","476.848475","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534379 Ack=173224 Win=1350 Len=0"
"5119","476.935054","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x001e PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5120","477.165726","192.168.2.6","224.0.0.251","MDNS","103","Standard query 0x001c PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"5121","477.237278","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5122","477.239935","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5123","477.327410","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=173316 Ack=534414 Win=212 Len=0"
"5124","477.590731","192.168.2.22","10.3.0.20","TCP","66","[TCP Retransmission] 2272  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5125","477.828427","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5126","477.876064","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534414 Ack=173400 Win=1349 Len=0"
"5127","478.358355","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5128","478.409531","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534414 Ack=173500 Win=1349 Len=0"
"5129","478.603877","104.18.32.47","192.168.2.22","TLSv1.2","130","Application Data"
"5130","478.651641","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534414 Ack=173576 Win=1349 Len=0"
"5131","478.908565","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5132","478.958861","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534414 Ack=173668 Win=1348 Len=0"
"5133","479.406066","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5134","479.450635","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534414 Ack=173752 Win=1348 Len=0"
"5135","479.799962","104.18.32.47","192.168.2.22","TLSv1.2","138","Application Data"
"5136","479.802243","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5137","479.891498","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=173836 Ack=534449 Win=212 Len=0"
"5138","480.002311","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"5139","480.046530","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=173928 Win=1347 Len=0"
"5140","480.223004","104.18.32.47","192.168.2.22","TLSv1.2","170","Application Data"
"5141","480.268405","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174044 Win=1347 Len=0"
"5142","480.578222","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"5143","480.626395","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174152 Win=1347 Len=0"
"5144","480.792400","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5145","480.836212","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174252 Win=1346 Len=0"
"5146","481.122493","104.18.32.47","192.168.2.22","TLSv1.2","202","Application Data"
"5147","481.171904","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174400 Win=1346 Len=0"
"5148","481.558185","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"5149","481.601937","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174500 Win=1345 Len=0"
"5150","481.691065","104.18.32.47","192.168.2.22","TLSv1.2","498","Application Data"
"5151","481.736163","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=534449 Ack=174944 Win=1343 Len=0"
"5152","481.800281","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5153","481.802270","104.18.32.47","192.168.2.22","TLSv1.2","187","Application Data"
"5154","481.825852","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=534449 Ack=175077 Win=1343 Len=1400 [TCP PDU reassembled in 5159]"
"5155","481.825852","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=535849 Ack=175077 Win=1343 Len=1400 [TCP PDU reassembled in 5159]"
"5156","481.825852","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=537249 Ack=175077 Win=1343 Len=1400 [TCP PDU reassembled in 5159]"
"5157","481.825852","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=538649 Ack=175077 Win=1343 Len=1400 [TCP PDU reassembled in 5159]"
"5158","481.825852","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=540049 Ack=175077 Win=1343 Len=1400 [TCP PDU reassembled in 5159]"
"5159","481.825852","192.168.2.22","104.18.32.47","TLSv1.2","188","Application Data"
"5160","481.825994","192.168.2.22","104.18.32.47","TLSv1.2","580","Application Data"
"5161","481.913363","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=535849 Win=212 Len=0"
"5162","481.914189","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=537249 Win=213 Len=0"
"5163","481.914960","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=538649 Win=213 Len=0"
"5164","481.915728","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=540049 Win=213 Len=0"
"5165","481.915728","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=541583 Win=214 Len=0"
"5166","481.915728","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175077 Ack=542109 Win=214 Len=0"
"5167","482.103968","104.18.32.47","192.168.2.22","TLSv1.2","403","Application Data"
"5168","482.103968","104.18.32.47","192.168.2.22","TLSv1.2","136","Application Data, Application Data"
"5169","482.104051","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=542109 Ack=175508 Win=1341 Len=0"
"5170","482.205496","104.18.32.47","192.168.2.22","TLSv1.2","312","Application Data"
"5171","482.206407","104.18.32.47","192.168.2.22","TLSv1.2","99","Application Data"
"5172","482.206470","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=542109 Ack=175811 Win=1340 Len=0"
"5173","482.209215","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"5174","482.254802","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=542109 Ack=175842 Win=1340 Len=0"
